user_id,total_tx_count,net_tx_count,total_tx_sum_gbp,net_tx_sum_gbp,sent_tx_count,sent_tx_sum_gbp,sent_tx_mean_gbp,sent_tx_median_gbp,received_tx_count,received_tx_sum_gbp,received_tx_mean_gbp,received_tx_median_gbp
16341,105,-105,900.77,-900.77,0,0.0,0.0,0.0,105,900.77,8.578761904761905,6.0
16348,234,-234,1756.96,-1756.96,0,0.0,0.0,0.0,234,1756.96,7.5083760683760685,6.0
16354,233,-233,1346.55,-1346.55,0,0.0,0.0,0.0,233,1346.55,5.779184549356223,6.0
16357,1557,1213,15807.939999999999,13514.68,1385,14661.31,10.585783393501805,6.0,172,1146.63,6.666453488372094,5.5
16365,1136,920,14440.48,13000.720000000001,1028,13720.6,13.346887159533074,6.5,108,719.88,6.665555555555556,5.5
16366,125,-125,751.6,-751.6,0,0.0,0.0,0.0,125,751.6,6.0128,5.5
16367,1283,895,21750.36,19244.120000000003,1089,20497.24,18.822075298438936,6.5,194,1253.12,6.459381443298969,6.0
1639,1100,802,21220.37,19430.09,951,20325.23,21.37248159831756,9.0,149,895.14,6.007651006711409,5.5
16392,1319,1075,20600.55,19055.649999999998,1197,19828.1,16.564828738512947,9.0,122,772.45,6.33155737704918,5.75
16401,1748,1310,50213.04,18729.54,1529,34471.29,22.54499018966645,9.0,219,15741.75,71.88013698630137,6.0
16406,882,592,18675.17,16925.17,737,17800.17,24.152198100407052,10.5,145,875.0,6.0344827586206895,6.0
16414,1229,867,24712.72,22699.92,1048,23706.32,22.62053435114504,6.5,181,1006.4,5.560220994475138,5.5
16419,1294,844,14287.4,11597.12,1069,12942.26,12.10688493919551,9.5,225,1345.14,5.978400000000001,5.5
1642,1797,1517,24617.170000000002,22988.37,1657,23802.77,14.364978877489438,4.4,140,814.4,5.817142857142857,6.0
16425,1248,988,25455.82,23800.22,1118,24628.02,22.028640429338104,8.695,130,827.8,6.367692307692307,5.5
16429,1015,741,31556.1,29799.1,878,30677.6,34.940318906605924,6.0,137,878.5,6.412408759124087,6.0
1644,1972,1268,19205.11,14307.99,1620,16756.55,10.343549382716049,4.5,352,2448.56,6.956136363636364,6.0
16444,1085,707,46306.97,5659.169999999998,896,25983.07,28.99896205357143,9.0,189,20323.9,107.53386243386244,6.0
16453,247,-247,1821.91,-1821.91,0,0.0,0.0,0.0,247,1821.91,7.376153846153846,5.5
16464,1408,1102,20620.350000000002,18717.45,1255,19668.9,15.672430278884462,6.0,153,951.45,6.218627450980392,6.0
16468,1198,880,22162.57,19543.089999999997,1039,20852.829999999998,20.070096246390758,6.5,159,1309.74,8.237358490566038,6.0
16469,1664,1282,25018.77,22507.829999999998,1473,23763.3,16.132586558044807,6.0,191,1255.47,6.573141361256544,6.0
16475,1176,1018,18398.85,17415.85,1097,17907.35,16.323928896991795,6.5,79,491.5,6.2215189873417724,5.5
16482,206,-206,1246.9,-1246.9,0,0.0,0.0,0.0,206,1246.9,6.052912621359224,5.5
16490,191,-191,1503.03,-1503.03,0,0.0,0.0,0.0,191,1503.03,7.869267015706806,6.0
16491,119,-119,691.4,-691.4,0,0.0,0.0,0.0,119,691.4,5.810084033613445,5.5
16499,162,-162,969.85,-969.85,0,0.0,0.0,0.0,162,969.85,5.9867283950617285,5.5
16503,1333,1103,17090.83,15544.730000000001,1218,16317.78,13.397192118226602,5.0,115,773.05,6.722173913043478,6.0
16506,2043,1615,61799.16,14088.140000000003,1829,37943.65,20.745571350464736,4.8,214,23855.51,111.47434579439252,5.5
16509,1183,971,37038.78,35734.08,1077,36386.43,33.7849860724234,6.5,106,652.35,6.154245283018868,5.75
16510,129,-129,760.3,-760.3,0,0.0,0.0,0.0,129,760.3,5.893798449612403,5.5
16523,918,684,26368.99,23718.59,801,25043.79,31.26565543071161,9.5,117,1325.2,11.326495726495727,6.0
16524,168,-168,1034.55,-1034.55,0,0.0,0.0,0.0,168,1034.55,6.158035714285714,6.0
16532,858,694,20243.97,19049.97,776,19646.97,25.31826030927835,10.0,82,597.0,7.280487804878049,6.0
16539,1145,809,30417.42,28517.42,977,29467.42,30.16112589559877,6.5,168,950.0,5.654761904761905,5.5
1654,149,-149,968.4,-968.4,0,0.0,0.0,0.0,149,968.4,6.499328859060403,6.0
16544,1318,1252,18822.899999999998,18359.8,1285,18591.35,14.467976653696496,5.0,33,231.55,7.016666666666667,5.0
16546,1368,900,24504.27,21442.329999999998,1134,22973.3,20.25864197530864,7.0,234,1530.97,6.542606837606837,5.5
16570,206,-206,1508.64,-1508.64,0,0.0,0.0,0.0,206,1508.64,7.323495145631068,6.0
16584,160,-160,960.0,-960.0,0,0.0,0.0,0.0,160,960.0,6.0,5.5
16588,1883,1361,22199.28,19018.58,1622,20608.93,12.70587546239211,4.5,261,1590.35,6.093295019157088,6.0
16594,278,-278,1601.8,-1601.8,0,0.0,0.0,0.0,278,1601.8,5.761870503597122,5.5
16595,105,-105,761.89,-761.89,0,0.0,0.0,0.0,105,761.89,7.256095238095238,5.5
16601,1199,849,20072.5,17700.28,1024,18886.39,18.443740234375,10.0,175,1186.11,6.777771428571428,6.0
1661,1043,651,24699.03,21952.83,847,23325.93,27.539468713105077,10.5,196,1373.1,7.005612244897959,5.5
16610,195,-195,1220.92,-1220.92,0,0.0,0.0,0.0,195,1220.92,6.261128205128205,5.5
16614,72,-72,474.01,-474.01,0,0.0,0.0,0.0,72,474.01,6.583472222222222,6.0
16615,899,693,14807.52,13490.52,796,14149.02,17.775150753768845,10.0,103,658.5,6.393203883495145,6.0
16616,1237,809,17411.59,14182.29,1023,15796.94,15.44177908113392,8.54,214,1614.65,7.545093457943926,5.5
16625,178,-178,947.9,-947.9,0,0.0,0.0,0.0,178,947.9,5.325280898876405,5.25
16634,1217,1041,33723.66,32584.660000000003,1129,33154.16,29.365952170062005,6.0,88,569.5,6.471590909090909,6.0
16638,1136,742,16603.45,14229.45,939,15416.45,16.417944621938233,6.5,197,1187.0,6.025380710659898,6.0
16647,990,608,16271.93,13899.93,799,15085.93,18.881013767209012,9.5,191,1186.0,6.209424083769633,5.5
16649,1372,866,14982.619999999999,11479.48,1119,13231.05,11.823994638069705,6.5,253,1751.57,6.9232015810276675,6.0
16652,1211,729,17488.190000000002,14566.19,970,16027.19,16.522876288659795,10.5,241,1461.0,6.062240663900415,5.5
16658,158,-158,1241.27,-1241.27,0,0.0,0.0,0.0,158,1241.27,7.856139240506329,6.0
16670,165,-165,1015.5,-1015.5,0,0.0,0.0,0.0,165,1015.5,6.154545454545454,6.0
16689,1248,860,21830.73,19488.829999999998,1054,20659.78,19.601309297912714,9.0,194,1170.95,6.0358247422680416,6.0
16698,1289,1033,35099.47,27026.29,1161,31062.88,26.755279931093884,6.5,128,4036.5899999999997,31.535859374999998,5.75
1670,172,-172,902.62,-902.62,0,0.0,0.0,0.0,172,902.62,5.247790697674419,5.0
16701,214,-214,1204.7,-1204.7,0,0.0,0.0,0.0,214,1204.7,5.629439252336449,5.5
16704,176,-176,1224.71,-1224.71,0,0.0,0.0,0.0,176,1224.71,6.958579545454546,6.0
16706,1434,924,45109.19,21107.550000000003,1179,33108.37,28.08173876166243,6.5,255,12000.82,47.062039215686276,5.5
16709,1874,1676,17759.76,16698.26,1775,17229.01,9.706484507042253,4.5,99,530.75,5.361111111111111,5.5
16710,218,-218,8456.25,-8456.25,0,0.0,0.0,0.0,218,8456.25,38.7901376146789,5.5
16715,1252,980,21299.93,19596.730000000003,1116,20448.33,18.322876344086023,9.0,136,851.6,6.261764705882353,6.0
16724,294,-294,1863.86,-1863.86,0,0.0,0.0,0.0,294,1863.86,6.3396598639455775,5.5
16726,169,-169,1037.55,-1037.55,0,0.0,0.0,0.0,169,1037.55,6.139349112426035,5.5
1673,135,-135,1067.99,-1067.99,0,0.0,0.0,0.0,135,1067.99,7.911037037037037,6.0
16731,2161,1649,23962.47,20517.129999999997,1905,22239.8,11.674435695538058,5.0,256,1722.67,6.7291796875,5.5
16739,1979,1495,24804.469999999998,22090.37,1737,23447.42,13.498802533103051,4.5,242,1357.05,5.607644628099173,5.5
16742,135,-135,18543.91,-18543.91,0,0.0,0.0,0.0,135,18543.91,137.3622962962963,6.0
16744,232,-232,1413.39,-1413.39,0,0.0,0.0,0.0,232,1413.39,6.092198275862069,6.0
1675,1208,994,34589.380000000005,26676.100000000002,1101,30632.74,27.822652134423254,3.5,107,3956.64,36.977943925233646,6.0
16751,1750,1342,17726.69,14754.93,1546,16240.81,10.505051746442431,3.9,204,1485.88,7.283725490196079,6.0
16753,2035,1539,26370.09,23400.09,1787,24885.09,13.925623950755456,5.0,248,1485.0,5.987903225806452,5.5
16779,1407,1135,22126.94,20428.24,1271,21277.59,16.74082612116444,6.5,136,849.35,6.245220588235294,5.5
16783,222,-222,18998.5,-18998.5,0,0.0,0.0,0.0,222,18998.5,85.57882882882883,6.0
16784,2025,1617,27620.73,25296.13,1821,26458.43,14.529615595826469,4.7,204,1162.3,5.697549019607843,5.5
16798,168,-168,6119.8,-6119.8,0,0.0,0.0,0.0,168,6119.8,36.42738095238095,6.5
16801,1299,963,17022.03,15000.53,1131,16011.28,14.156746242263484,9.0,168,1010.75,6.0163690476190474,6.0
16802,1618,1332,20781.34,18821.74,1475,19801.54,13.424772881355933,6.0,143,979.8,6.851748251748251,6.0
16803,186,-186,1149.65,-1149.65,0,0.0,0.0,0.0,186,1149.65,6.180913978494624,5.5
16804,181,-181,1150.4,-1150.4,0,0.0,0.0,0.0,181,1150.4,6.355801104972376,6.0
16817,1944,1534,20280.96,17505.739999999998,1739,18893.35,10.864491086831512,3.5,205,1387.61,6.7688292682926825,5.5
16826,944,560,19945.98,17091.460000000003,752,18518.72,24.625957446808513,11.0,192,1427.26,7.433645833333333,6.0
16830,194,-194,1187.28,-1187.28,0,0.0,0.0,0.0,194,1187.28,6.12,6.0
16832,235,-235,1404.9,-1404.9,0,0.0,0.0,0.0,235,1404.9,5.978297872340426,6.0
16834,1698,1230,18428.17,15617.57,1464,17022.87,11.62764344262295,6.0,234,1405.3,6.0055555555555555,6.0
16836,216,-216,1288.35,-1288.35,0,0.0,0.0,0.0,216,1288.35,5.964583333333333,5.5
16843,234,-234,1427.1,-1427.1,0,0.0,0.0,0.0,234,1427.1,6.098717948717948,6.0
16859,135,-135,784.02,-784.02,0,0.0,0.0,0.0,135,784.02,5.807555555555555,5.5
16870,1311,965,21214.83,19198.53,1138,20206.68,17.756309314586996,9.0,173,1008.15,5.827456647398844,5.5
16875,260,-260,17602.9,-17602.9,0,0.0,0.0,0.0,260,17602.9,67.70346153846154,6.0
16882,931,697,13274.07,11890.869999999999,814,12582.47,15.457579852579851,6.5,117,691.6,5.911111111111111,6.0
1689,1659,1141,47110.7,18445.66,1400,32778.18,23.412985714285714,6.0,259,14332.52,55.33791505791506,6.0
16902,1655,1309,21476.84,19326.94,1482,20401.89,13.766457489878542,6.5,173,1074.95,6.213583815028902,6.0
16907,1181,1029,33751.590000000004,32916.090000000004,1105,33333.840000000004,30.166371040723984,6.5,76,417.75,5.496710526315789,5.5
16913,1079,835,18990.64,17530.04,957,18260.34,19.080815047021943,6.5,122,730.3,5.9860655737704915,5.75
16914,132,-132,803.29,-803.29,0,0.0,0.0,0.0,132,803.29,6.0855303030303025,5.5
16917,239,-239,1453.29,-1453.29,0,0.0,0.0,0.0,239,1453.29,6.0807112970711295,6.0
16918,2268,1982,23361.670000000002,21690.37,2125,22526.02,10.600480000000001,4.5,143,835.65,5.843706293706293,5.5
16928,193,-193,1220.4,-1220.4,0,0.0,0.0,0.0,193,1220.4,6.323316062176167,5.5
16941,865,639,19725.47,18282.47,752,19003.97,25.271236702127663,9.0,113,721.5,6.384955752212389,5.5
16944,1734,1426,22573.109999999997,19809.73,1580,21191.42,13.412291139240505,4.175000000000001,154,1381.69,8.972012987012988,5.5
16948,343,-343,248937.8,-248937.8,0,0.0,0.0,0.0,343,248937.8,725.7661807580174,845.0
16952,1296,986,32993.39,31232.190000000002,1141,32112.79,28.144425942156005,9.0,155,880.6,5.6812903225806455,5.5
16954,203,-203,1399.16,-1399.16,0,0.0,0.0,0.0,203,1399.16,6.892413793103449,6.0
16958,176,-176,5858.25,-5858.25,0,0.0,0.0,0.0,176,5858.25,33.28551136363637,6.0
16963,142,-142,861.95,-861.95,0,0.0,0.0,0.0,142,861.95,6.070070422535212,5.5
1697,2113,1533,19323.22,15595.900000000001,1823,17459.56,9.577377948436643,5.0,290,1863.66,6.426413793103449,5.5
16972,177,-177,1018.25,-1018.25,0,0.0,0.0,0.0,177,1018.25,5.752824858757062,5.5
16977,130,-130,852.85,-852.85,0,0.0,0.0,0.0,130,852.85,6.560384615384615,6.0
1698,166,-166,1101.22,-1101.22,0,0.0,0.0,0.0,166,1101.22,6.633855421686747,6.0
16986,1668,1278,22515.1,20201.760000000002,1473,21358.43,14.499952477936185,6.0,195,1156.67,5.931641025641026,5.5
16993,2300,1760,19056.43,15419.589999999998,2030,17238.01,8.49163054187192,4.5,270,1818.42,6.734888888888889,5.5
16997,1076,980,18447.15,17867.15,1028,18157.15,17.66259727626459,9.0,48,290.0,6.041666666666667,6.0
17004,1614,1282,15738.36,13772.96,1448,14755.66,10.190372928176796,6.0,166,982.7,5.91987951807229,5.5
17014,145,-145,915.03,-915.03,0,0.0,0.0,0.0,145,915.03,6.310551724137931,5.5
17016,1952,1716,19407.15,17688.510000000002,1834,18547.83,10.113320610687024,6.0,118,859.32,7.282372881355933,5.5
17021,186,-186,1051.6,-1051.6,0,0.0,0.0,0.0,186,1051.6,5.653763440860215,5.5
17022,199,-199,17279.61,-17279.61,0,0.0,0.0,0.0,199,17279.61,86.83221105527639,6.5
17024,124,-124,808.6,-808.6,0,0.0,0.0,0.0,124,808.6,6.520967741935484,5.5
17025,1505,893,19619.100000000002,15768.62,1199,17693.86,14.757180984153461,6.5,306,1925.24,6.291633986928105,5.5
17027,1938,1726,20031.82,18813.120000000003,1832,19422.47,10.601784934497818,4.65,106,609.35,5.748584905660378,5.5
1703,2352,1776,23921.29,20000.83,2064,21961.06,10.640048449612404,4.5,288,1960.23,6.806354166666667,6.0
17034,1860,1440,16908.74,14394.94,1650,15651.84,9.485963636363637,4.375,210,1256.9,5.9852380952380955,6.0
17039,240,-240,1466.28,-1466.28,0,0.0,0.0,0.0,240,1466.28,6.1095,5.5
17041,1750,1570,16601.95,15574.95,1660,16088.45,9.691837349397591,4.5,90,513.5,5.705555555555556,5.5
17048,143,-143,860.5,-860.5,0,0.0,0.0,0.0,143,860.5,6.0174825174825175,5.5
17052,1643,1421,13027.310000000001,11757.91,1532,12392.61,8.089171018276764,2.65,111,634.7,5.718018018018018,5.5
17056,1146,504,44886.49,11304.470000000001,825,28095.48,34.05512727272727,9.5,321,16791.01,52.30844236760124,6.0
17057,1220,842,40158.62,21485.22,1031,30821.920000000002,29.895169738118334,6.5,189,9336.7,49.400529100529106,6.0
17058,125,-125,755.4,-755.4,0,0.0,0.0,0.0,125,755.4,6.0432,5.5
17081,110,-110,3634.0,-3634.0,0,0.0,0.0,0.0,110,3634.0,33.03636363636364,6.0
17087,94,-94,609.65,-609.65,0,0.0,0.0,0.0,94,609.65,6.48563829787234,6.0
17089,2159,1683,54193.2,10269.719999999998,1921,32231.46,16.778479958355025,4.5,238,21961.74,92.27621848739497,6.0
17097,174,-174,1108.58,-1108.58,0,0.0,0.0,0.0,174,1108.58,6.3711494252873555,5.5
17098,1059,863,16744.94,15365.0,961,16054.97,16.70652445369407,6.0,98,689.97,7.040510204081633,6.0
17101,205,-205,1131.4,-1131.4,0,0.0,0.0,0.0,205,1131.4,5.519024390243903,5.5
17108,272,-272,21077.5,-21077.5,0,0.0,0.0,0.0,272,21077.5,77.4908088235294,5.5
17117,271,-271,1683.0,-1683.0,0,0.0,0.0,0.0,271,1683.0,6.210332103321033,5.5
17127,1064,664,25362.96,22980.96,864,24171.96,27.976805555555554,9.0,200,1191.0,5.955,5.5
17128,257,-257,10854.5,-10854.5,0,0.0,0.0,0.0,257,10854.5,42.235408560311285,6.0
17130,1233,925,14812.470000000001,12914.57,1079,13863.52,12.848489341983319,6.5,154,948.95,6.162012987012988,6.0
17137,1318,1086,21753.24,20168.02,1202,20960.63,17.438128119800332,6.5,116,792.61,6.832844827586207,6.0
17140,121,-121,740.91,-740.91,0,0.0,0.0,0.0,121,740.91,6.123223140495868,5.5
17143,1111,827,18920.78,17288.78,969,18104.78,18.683983488132093,9.0,142,816.0,5.746478873239437,5.5
1715,1243,863,22793.73,20498.829999999998,1053,21646.28,20.55677113010446,9.0,190,1147.45,6.03921052631579,5.5
17151,1663,1389,42828.46,33644.46,1526,38236.46,25.056657929226738,6.0,137,4592.0,33.518248175182485,6.0
17152,161,-161,956.85,-956.85,0,0.0,0.0,0.0,161,956.85,5.943167701863354,5.5
17155,1393,943,23670.35,20906.21,1168,22288.28,19.082431506849314,9.0,225,1382.07,6.142533333333333,6.0
17158,1980,1692,15336.14,13299.52,1836,14317.83,7.798382352941176,4.1,144,1018.31,7.071597222222222,6.0
17161,1491,1081,16457.85,13416.19,1286,14937.02,11.615101088646968,6.0,205,1520.83,7.418682926829268,6.0
17163,1432,940,23522.29,20398.75,1186,21960.52,18.5164586846543,9.0,246,1561.77,6.348658536585366,6.0
17169,1484,1160,31654.71,29768.61,1322,30711.66,23.231210287443268,6.0,162,943.05,5.821296296296296,5.5
1717,1066,794,34923.15,23491.05,930,29207.1,31.40548387096774,6.5,136,5716.05,42.02977941176471,6.0
1718,1226,868,34422.15,32191.15,1047,33306.65,31.81150907354346,6.0,179,1115.5,6.231843575418995,6.0
17181,1235,913,22421.97,20526.67,1074,21474.32,19.994711359404096,9.0,161,947.65,5.886024844720497,5.5
17185,1670,1094,20840.62,17517.079999999998,1382,19178.85,13.87760492040521,6.5,288,1661.77,5.770034722222222,5.5
17191,1460,1184,14383.34,12677.14,1322,13530.24,10.234674735249621,3.5,138,853.1,6.181884057971015,6.0
17195,1201,771,24909.86,21864.32,986,23387.09,23.719158215010143,9.0,215,1522.77,7.082651162790698,5.5
17196,1036,720,16948.18,15012.18,878,15980.18,18.200660592255126,10.0,158,968.0,6.1265822784810124,6.0
17210,949,495,18860.98,15760.079999999998,722,17310.53,23.975803324099722,11.0,227,1550.45,6.830176211453745,6.0
17213,1128,942,20098.1,18912.82,1035,19505.46,18.845855072463767,6.5,93,592.64,6.3724731182795695,5.5
17224,390,-390,14894.41,-14894.41,0,0.0,0.0,0.0,390,14894.41,38.19079487179487,6.0
17225,1547,1125,38210.45,26068.27,1336,32139.36,24.056407185628743,6.5,211,6071.09,28.772938388625594,6.0
17228,192,-192,1119.05,-1119.05,0,0.0,0.0,0.0,192,1119.05,5.828385416666666,5.5
17231,1186,816,18983.63,16782.63,1001,17883.13,17.865264735264738,9.0,185,1100.5,5.948648648648649,5.5
17243,1016,754,14725.269999999999,12837.97,885,13781.619999999999,15.572451977401128,4.5,131,943.65,7.203435114503817,5.5
1725,138,-138,831.5,-831.5,0,0.0,0.0,0.0,138,831.5,6.02536231884058,5.5
17256,1240,958,24391.34,22656.12,1099,23523.73,21.40466787989081,9.0,141,867.61,6.153262411347518,5.5
17259,1292,770,55145.32,5485.239999999998,1031,30315.28,29.40376333656644,9.0,261,24830.04,95.13425287356323,6.0
17267,1115,883,13723.599999999999,12295.66,999,13009.63,13.022652652652653,6.5,116,713.97,6.154913793103448,6.0
17276,1416,1092,23711.16,21837.16,1254,22774.16,18.16121212121212,9.0,162,937.0,5.783950617283951,5.5
17287,1217,851,32617.13,30408.23,1034,31512.68,30.476479690522243,9.0,183,1104.45,6.035245901639344,6.0
17291,1257,867,51004.64,17124.24,1062,34064.44,32.0757438794727,6.5,195,16940.2,86.87282051282051,6.0
17294,1232,792,45806.770000000004,9045.170000000002,1012,27425.97,27.100760869565217,6.0,220,18380.8,83.5490909090909,6.0
1730,1771,1477,16575.25,14878.130000000001,1624,15726.69,9.683922413793104,2.65,147,848.5600000000001,5.772517006802722,5.0
17300,139,-139,901.98,-901.98,0,0.0,0.0,0.0,139,901.98,6.489064748201439,6.0
17307,174,-174,969.61,-969.61,0,0.0,0.0,0.0,174,969.61,5.572471264367816,5.5
1731,74,-74,519.63,-519.63,0,0.0,0.0,0.0,74,519.63,7.022027027027027,6.0
17310,294,-294,1990.23,-1990.23,0,0.0,0.0,0.0,294,1990.23,6.769489795918368,6.0
17311,1357,819,44758.84,12360.939999999999,1088,28559.89,26.249898897058824,9.0,269,16198.95,60.21914498141264,6.0
17316,176,-176,1178.46,-1178.46,0,0.0,0.0,0.0,176,1178.46,6.695795454545455,6.0
17323,1122,984,30831.44,30004.44,1053,30417.94,28.88693257359924,9.0,69,413.5,5.992753623188406,5.5
17328,2137,1617,20717.329999999998,17601.45,1877,19159.39,10.207453383058072,5.0,260,1557.94,5.992076923076923,6.0
17353,92,-92,534.35,-534.35,0,0.0,0.0,0.0,92,534.35,5.808152173913044,5.5
1736,1149,837,18023.14,16248.239999999998,993,17135.69,17.25648539778449,9.5,156,887.45,5.688782051282051,5.5
17360,1257,931,17245.74,15239.140000000001,1094,16242.44,14.846837294332724,9.0,163,1003.3,6.15521472392638,6.0
17377,244,-244,1566.4,-1566.4,0,0.0,0.0,0.0,244,1566.4,6.419672131147541,5.5
17379,1604,986,63072.8,16435.780000000002,1295,39754.29,30.698293436293437,9.0,309,23318.51,75.46443365695792,6.0
17382,1750,1336,17032.29,14778.99,1543,15905.64,10.308256642903434,2.9,207,1126.65,5.442753623188406,5.5
17383,1243,817,15405.32,11871.099999999999,1030,13638.21,13.240980582524271,6.5,213,1767.11,8.296291079812207,6.0
17397,1044,540,20805.67,16381.029999999999,792,18593.35,23.476452020202018,10.0,252,2212.32,8.77904761904762,6.5
17398,2868,2086,66687.9,23594.840000000004,2477,45141.37,18.224210738796934,5.0,391,21546.53,55.10621483375959,5.5
17401,132,-132,784.0,-784.0,0,0.0,0.0,0.0,132,784.0,5.9393939393939394,5.5
17411,192,-192,1061.2,-1061.2,0,0.0,0.0,0.0,192,1061.2,5.527083333333334,5.5
17413,1377,897,16761.899999999998,13937.199999999999,1137,15349.55,13.50004397537379,6.0,240,1412.35,5.884791666666667,5.5
17419,2246,1742,51471.29,18632.489999999998,1994,35051.89,17.57868104312939,4.5,252,16419.4,65.15634920634922,6.0
17424,1106,930,37567.28,36587.08,1018,37077.18,36.42159135559921,9.0,88,490.1,5.569318181818182,5.5
17427,1011,691,18289.12,16336.619999999999,851,17312.87,20.344148061104583,6.5,160,976.25,6.1015625,5.5
17434,1703,1355,18619.39,16596.489999999998,1529,17607.94,11.515984303466317,6.0,174,1011.45,5.812931034482759,5.5
17443,1458,970,38196.009999999995,19215.91,1214,28705.96,23.645766062602966,6.5,244,9490.05,38.8936475409836,6.0
17467,1205,815,33395.88,31017.78,1010,32206.829999999998,31.887950495049502,6.5,195,1189.05,6.0976923076923075,6.0
17469,1090,888,24786.06,23560.06,989,24173.06,24.44192113245703,6.5,101,613.0,6.069306930693069,5.5
17479,1996,1502,37228.159999999996,20160.4,1749,28694.28,16.406106346483703,4.5,247,8533.88,34.55012145748987,6.0
17480,169,-169,1006.0,-1006.0,0,0.0,0.0,0.0,169,1006.0,5.952662721893491,6.0
17484,46,-46,309.2,-309.2,0,0.0,0.0,0.0,46,309.2,6.721739130434782,6.0
17487,1543,1405,15845.320000000002,15068.42,1474,15456.87,10.486343283582091,4.5,69,388.45,5.629710144927536,5.5
17517,803,803,34216.27,34216.27,803,34216.27,42.610547945205475,6.5,0,0.0,0.0,0.0
17526,1902,1488,21066.140000000003,18662.34,1695,19864.24,11.71931563421829,4.5,207,1201.9,5.806280193236716,5.5
17527,205,-205,1605.1299999999999,-1605.1299999999999,0,0.0,0.0,0.0,205,1605.1299999999999,7.82990243902439,6.0
17528,1465,1273,30244.19,29019.19,1369,29631.69,21.644769905040175,6.5,96,612.5,6.380208333333333,5.5
17539,1227,925,18265.68,16483.82,1076,17374.75,16.14753717472119,6.5,151,890.93,5.900198675496688,5.5
1754,229,-229,1758.83,-1758.83,0,0.0,0.0,0.0,229,1758.83,7.680480349344978,5.5
17545,154,-154,869.9,-869.9,0,0.0,0.0,0.0,154,869.9,5.648701298701298,5.5
17547,206,-206,11026.49,-11026.49,0,0.0,0.0,0.0,206,11026.49,53.52665048543689,5.5
17548,158,-158,1182.1,-1182.1,0,0.0,0.0,0.0,158,1182.1,7.481645569620253,6.0
17552,144,-144,909.26,-909.26,0,0.0,0.0,0.0,144,909.26,6.314305555555555,5.5
17555,1944,1486,34978.3,20922.18,1715,27950.24,16.297516034985424,4.5,229,7028.06,30.690218340611356,6.0
17569,1014,692,18655.030000000002,15444.95,853,17049.99,19.98826494724502,5.0,161,1605.04,9.969192546583852,6.0
1757,870,614,18684.99,17172.99,742,17928.99,24.163059299191378,11.0,128,756.0,5.90625,5.5
17573,178,-178,950.8,-950.8,0,0.0,0.0,0.0,178,950.8,5.341573033707865,5.0
17575,196,-196,8658.5,-8658.5,0,0.0,0.0,0.0,196,8658.5,44.17602040816327,5.5
17580,359,-359,2480.39,-2480.39,0,0.0,0.0,0.0,359,2480.39,6.9091643454039,6.0
17582,134,-134,870.11,-870.11,0,0.0,0.0,0.0,134,870.11,6.493358208955224,6.0
17602,172,-172,12338.65,-12338.65,0,0.0,0.0,0.0,172,12338.65,71.73633720930232,6.0
17608,2064,1612,21300.55,18786.350000000002,1838,20043.45,10.905032644178455,5.0,226,1257.1,5.562389380530973,5.5
17613,1331,917,37659.3,23308.5,1124,30483.9,27.12090747330961,6.5,207,7175.4,34.66376811594203,6.0
17622,2067,1387,20226.06,16031.8,1727,18128.93,10.49735379270411,4.5,340,2097.13,6.1680294117647065,5.5
17624,1885,1437,22146.780000000002,19523.88,1661,20835.33,12.543847080072247,4.5,224,1311.45,5.8546875,6.0
17625,186,-186,10119.67,-10119.67,0,0.0,0.0,0.0,186,10119.67,54.40682795698925,6.0
17643,173,-173,989.38,-989.38,0,0.0,0.0,0.0,173,989.38,5.718959537572254,5.5
17646,221,-221,9295.83,-9295.83,0,0.0,0.0,0.0,221,9295.83,42.06257918552036,5.5
17647,1190,816,21726.92,19105.86,1003,20416.39,20.35532402791625,7.0,187,1310.53,7.008181818181818,5.5
17662,1997,1797,32950.59,31848.789999999997,1897,32399.69,17.079435951502372,4.5,100,550.9,5.5089999999999995,5.5
17664,125,-125,806.5,-806.5,0,0.0,0.0,0.0,125,806.5,6.452,6.0
17665,264,-264,1586.9,-1586.9,0,0.0,0.0,0.0,264,1586.9,6.010984848484849,5.5
17669,155,-155,1094.09,-1094.09,0,0.0,0.0,0.0,155,1094.09,7.058645161290322,6.0
17670,864,572,21382.620000000003,19425.22,718,20403.920000000002,28.417715877437328,11.0,146,978.7,6.703424657534247,5.5
17673,110,-110,11902.609999999999,-11902.609999999999,0,0.0,0.0,0.0,110,11902.609999999999,108.20554545454544,6.5
17679,884,706,14113.32,12893.02,795,13503.17,16.985119496855347,9.0,89,610.15,6.855617977528089,6.0
17682,1184,922,17581.82,15821.019999999999,1053,16701.42,15.86079772079772,6.5,131,880.4,6.7206106870229005,6.0
17691,182,-182,1143.29,-1143.29,0,0.0,0.0,0.0,182,1143.29,6.281813186813187,6.0
1770,198,-198,12349.42,-12349.42,0,0.0,0.0,0.0,198,12349.42,62.37080808080808,6.0
17707,2206,1880,26330.46,24446.260000000002,2043,25388.36,12.42699951052374,4.5,163,942.1,5.779754601226994,6.0
1771,240,-240,1993.33,-1993.33,0,0.0,0.0,0.0,240,1993.33,8.305541666666667,6.0
17717,1862,1520,20976.82,18559.699999999997,1691,19768.26,11.690277942046126,4.5,171,1208.56,7.0676023391812866,6.0
17723,211,-211,1201.35,-1201.35,0,0.0,0.0,0.0,211,1201.35,5.693601895734597,5.5
